# This is the list of histogram data!
# Number	cdNum	mark
12905	6	0
12906	7	0
12907	82	0
12908	12	0
12909	3	0
12910	200	0
12911	1	0
12912	21	0
12913	11	0
12914	11	0
12915	69	0
12916	3	0
12917	18	0
12918	16	0
12919	2	0
12920	8	0
12921	30	0
12922	43	0
12923	8	0
12924	117	0
12925	26	0
12926	1	0
12927	3	0
12928	1	0
12929	4	0
12930	8	0
12931	23	0
12932	4	0
12933	8	0
12934	24	0
12935	12	0
12936	18	0
12937	37	0
12938	30	0
12939	14	0
12940	11	0
12941	4	0
12942	1	0
12943	47	0
12944	14	0
12945	7	0
12946	1	0
12947	7	0
12948	49	0
12949	2	0
12950	2	0
12951	1	0
12952	18	0
12953	1	0
12954	8	0
12955	2	0
12956	1	0
12957	1	1
12958	1	0
12959	10	0
12960	13	0
12961	1	0
12962	7	0
12963	5	0
12964	200	0
12965	2	0
12966	8	0
12967	1	0
12968	1	0
12969	11	0
12970	10	0
12971	7	0
12972	13	0
12973	1	0
12974	24	0
12975	200	0
12976	1	0
12977	12	0
12978	1	0
12979	21	0
12980	4	0
12981	1	0
12982	1	0
12983	17	0
12984	14	0
12985	9	0
12986	31	0
12987	27	0
12988	2	0
12989	48	0
12990	1	0
12991	2	0
12992	1	0
12993	63	0
12994	1	0
12995	1	0
12996	3	0
12997	2	0
12998	13	0
12999	79	0
13000	1	1
13001	10	0
13002	1	0
13003	28	0
13004	11	0
13005	3	0
13006	116	0
13007	23	0
13008	110	0
13009	6	0
13010	15	0
13011	24	0
13012	30	0
13013	200	0
13014	5	0
13015	5	0
13016	62	0
13017	186	0
13018	2	0
13019	20	0
13020	33	0
13021	1	0
13022	2	0
13023	26	0
13024	3	0
13025	1	0
13026	4	0
13027	1	0
13028	1	0
13029	2	0
13030	1	1
13031	1	0
13032	1	0
13033	98	0
13034	1	0
13035	19	0
13036	1	0
13037	1	0
13038	28	0
13039	22	0
13040	1	0
13041	1	0
13042	1	0
13043	35	0
13044	13	0
13045	28	0
13046	4	0
13047	1	0
13048	50	0
13049	20	0
13050	34	0
13051	5	0
13052	1	0
13053	14	0
13054	10	0
13055	1	0
13056	1	0
13057	24	0
13058	1	0
13059	27	0
13060	1	0
13061	1	0
13062	5	0
13063	7	0
13064	19	0
13065	15	0
13066	200	0
13067	17	0
13068	39	0
13069	1	0
13070	17	0
13071	1	0
13072	7	0
13073	13	0
13074	1	0
13075	11	0
13076	1	0
13077	51	0
13078	19	0
13079	7	0
13080	7	0
13081	112	0
13082	1	0
13083	2	0
13084	76	0
13085	15	0
13086	55	0
13087	3	0
13088	113	0
13089	200	0
13090	8	0
13091	84	0
13092	1	0
13093	1	0
13094	1	0
13095	21	0
13096	75	0
13097	9	0
13098	1	0
13099	36	0
13100	15	0
13101	2	0
13102	1	0
13103	44	0
13104	11	0
13105	25	0
13106	1	0
13107	12	0
13108	1	0
13109	1	0
13110	31	0
13111	12	0
13112	2	0
13113	2	0
13114	17	0
13115	1	0
13116	21	0
13117	23	0
13118	1	0
13119	12	0
13120	1	1
13121	9	0
13122	1	0
13123	14	0
13124	5	0
13125	40	0
13126	42	0
13127	1	0
13128	13	0
13129	200	0
13130	6	0
13131	1	0
13132	1	0
13133	21	0
13134	1	1
13135	40	0
13136	1	1
13137	10	0
13138	89	0
13139	61	0
13140	73	0
13141	9	0
13142	1	0
13143	1	0
13144	20	0
13145	18	0
13146	11	0
13147	1	0
13148	4	0
13149	20	0
13150	75	0
13151	21	0
13152	1	1
13153	9	0
13154	24	0
13155	1	0
13156	1	0
13157	107	0
13158	144	0
13159	2	0
13160	13	0
13161	19	0
13162	10	0
13163	1	1
13164	4	4
13165	6	0
13166	1	0
13167	1	0
13168	6	0
13169	5	0
13170	13	0
13171	7	0
13172	200	0
13173	99	0
13174	14	0
13175	5	0
13176	1	0
13177	1	0
13178	1	0
13179	1	0
13180	6	0
13181	4	0
13182	8	0
13183	17	0
13184	5	0
13185	1	1
13186	9	0
13187	4	0
13188	93	0
13189	14	0
13190	24	0
13191	12	0
13192	7	0
13193	19	0
13194	1	0
13195	1	0
13196	4	0
13197	8	0
13198	118	0
13199	6	0
13200	6	0
13201	60	0
13202	24	0
13203	45	0
13204	61	0
13205	1	1
13206	29	0
13207	47	0
13208	3	0
13209	200	0
13210	4	0
13211	1	0
13212	7	0
13213	10	0
13214	9	0
13215	6	0
13216	2	0
13217	1	0
13218	125	0
13219	25	0
13220	41	0
13221	17	0
13222	1	1
13223	200	0
13224	120	0
13225	5	0
13226	1	0
13227	8	0
13228	19	0
13229	19	0
13230	200	200
13231	13	0
13232	47	0
13233	7	0
13234	25	0
13235	21	0
13236	19	0
13237	11	0
13238	2	2
13239	37	0
13240	19	0
13241	5	0
13242	1	0
13243	16	0
13244	1	0
13245	153	0
13246	22	0
13247	200	0
13248	2	0
13249	7	0
13250	1	0
13251	2	0
13252	3	0
13253	5	0
13254	2	0
13255	13	0
13256	1	0
13257	10	0
13258	1	0
13259	16	0
13260	11	0
13261	1	0
13262	7	0
13263	21	0
13264	9	0
13265	13	0
13266	1	1
13267	26	0
13268	1	1
13269	1	0
13270	4	0
13271	42	0
13272	6	0
13273	97	0
13274	128	0
13275	26	0
13276	10	0
13277	27	0
13278	7	0
13279	9	0
13280	13	0
13281	29	0
13282	39	0
13283	13	0
13284	6	0
13285	117	0
13286	2	0
13287	11	0
13288	4	0
13289	20	0
13290	14	0
13291	1	0
13292	18	0
13293	1	0
13294	20	0
13295	8	0
13296	8	0
13297	11	0
13298	1	0
13299	1	1
13300	1	0
13301	15	0
13302	74	0
13303	10	0
13304	2	0
13305	6	0
13306	13	0
13307	1	0
13308	28	0
13309	1	0
13310	59	0
13311	30	0
13312	2	0
13313	1	0
13314	200	0
13315	2	2
13316	12	0
13317	1	0
13318	26	0
13319	7	0
13320	1	1
13321	27	0
13322	14	0
13323	62	0
13324	2	0
13325	6	0
13326	1	0
13327	29	0
13328	11	0
13329	8	0
13330	32	0
13331	1	0
13332	4	0
13333	1	0
13334	1	1
13335	34	0
13336	26	0
13337	11	0
13338	1	0
13339	20	0
13340	19	0
13341	16	0
13342	17	0
13343	171	0
13344	4	0
13345	20	0
13346	1	0
13347	2	0
13348	1	0
13349	2	0
13350	3	0
13351	1	1
13352	1	0
13353	1	1
13354	16	0
13355	200	200
13356	4	0
13357	200	0
13358	55	0
13359	1	0
13360	3	0
13361	2	0
13362	1	0
13363	19	0
13364	13	0
13365	52	0
13366	1	0
13367	12	0
13368	3	0
13369	3	0
13370	1	0
13371	1	1
13372	10	0
13373	24	0
13374	1	0
13375	1	0
13376	29	0
13377	200	0
13378	27	0
13379	4	0
13380	1	0
13381	1	0
13382	200	0
13383	18	0
13384	20	0
13385	132	0
13386	6	0
13387	1	1
13388	1	1
13389	11	0
13390	1	0
13391	87	0
13392	14	0
13393	5	0
13394	130	0
13395	23	0
13396	12	0
13397	11	0
13398	1	0
13399	1	1
13400	27	0
13401	16	0
13402	16	0
13403	10	0
13404	200	200
13405	3	0
13406	4	0
13407	86	0
13408	4	0
13409	42	0
13410	8	0
13411	4	0
13412	200	0
13413	35	0
13414	36	7
13415	3	0
13416	4	0
13417	1	0
13418	16	0
13419	1	0
13420	6	0
13421	10	0
13422	21	0
13423	45	0
13424	6	0
13425	3	0
13426	14	0
13427	1	0
13428	13	0
13429	1	0
13430	1	1
13431	40	0
13432	4	0
13433	17	0
13434	4	0
13435	17	0
13436	8	0
13437	7	0
13438	16	0
13439	4	0
13440	1	0
13441	1	0
13442	127	0
13443	19	19
13444	7	0
13445	13	0
13446	11	0
13447	9	0
13448	7	0
13449	3	0
13450	2	0
13451	22	0
13452	47	0
13453	1	0
13454	55	0
13455	12	0
13456	10	0
13457	137	0
13458	81	0
13459	143	0
13460	14	0
13461	21	0
13462	18	18
13463	9	0
13464	2	0
13465	5	0
13466	14	0
13467	6	0
13468	26	0
13469	5	0
13470	20	0
13471	3	0
13472	2	0
13473	9	0
13474	1	1
13475	1	1
13476	6	6
13477	2	2
13478	200	0
13479	9	0
13480	74	0
13481	23	0
13482	1	0
13483	1	0
13484	31	0
13485	7	0
13486	49	0
13487	185	0
13488	4	0
13489	40	0
13490	3	0
13491	10	0
13492	77	0
13493	1	0
13494	12	0
13495	1	0
13496	10	0
13497	1	0
13498	58	0
13499	17	0
13500	89	0
13501	33	0
13502	27	0
13503	58	0
13504	16	0
13505	200	0
13506	64	0
13507	82	0
13508	1	0
13509	1	0
13510	200	0
13511	11	0
13512	17	0
13513	1	1
13514	11	2
13515	8	0
13516	12	0
13517	1	1
13518	6	6
13519	1	0
13520	11	0
13521	1	0
13522	50	0
13523	19	0
13524	16	0
13525	24	0
13526	30	0
13527	17	0
13528	11	0
13529	19	0
13530	28	0
13531	1	1
13532	13	13
13533	1	0
13534	6	0
13535	3	0
13536	6	0
13537	15	0
13538	26	0
13539	23	0
13540	2	0
13541	4	0
13542	19	0
13543	1	1
13544	2	0
13545	30	30
13546	26	0
13547	6	0
13548	46	0
13549	24	0
13550	1	0
13551	1	0
13552	41	0
13553	14	0
13554	18	0
13555	47	0
13556	17	0
13557	1	1
13558	9	0
13559	8	0
13560	3	0
13561	19	0
13562	9	0
13563	1	0
13564	1	0
13565	43	0
13566	1	0
13567	13	0
13568	1	0
13569	26	0
13570	1	0
13571	20	0
13572	100	0
13573	1	0
13574	133	0
13575	28	0
13576	1	0
13577	10	0
13578	18	0
13579	3	0
13580	18	0
13581	25	0
13582	1	0
13583	148	0
13584	50	0
13585	27	0
13586	3	0
13587	8	0
13588	15	0
13589	2	0
13590	1	1
13591	165	0
13592	1	0
13593	5	0
13594	32	0
13595	6	0
13596	7	0
13597	16	0
13598	2	0
13599	15	0
13600	26	0
13601	7	0
13602	1	0
13603	12	3
13604	4	0
13605	12	0
13606	13	0
13607	16	0
13608	13	0
13609	8	0
13610	123	0
13611	3	0
13612	13	0
13613	1	0
13614	1	0
13615	35	0
13616	8	0
13617	5	0
13618	135	0
13619	24	0
13620	8	0
13621	2	0
13622	1	1
13623	8	8
13624	54	0
13625	1	0
13626	188	0
13627	5	0
13628	1	0
13629	29	0
13630	51	0
13631	51	0
13632	1	0
13633	38	0
13634	40	0
13635	1	0
13636	19	0
13637	31	0
13638	1	1
13639	20	20
13640	1	0
13641	27	0
13642	35	0
13643	1	0
13644	1	0
13645	9	0
13646	22	0
13647	6	0
13648	25	0
13649	15	0
13650	5	0
13651	73	0
13652	11	0
13653	1	1
13654	4	0
13655	29	0
13656	1	0
13657	2	0
13658	1	0
13659	2	0
13660	200	0
13661	1	0
13662	1	1
13663	101	0
13664	63	0
13665	67	2
13666	200	200
13667	2	0
13668	17	0
13669	17	0
13670	3	0
13671	9	0
13672	2	0
13673	92	0
13674	2	0
13675	1	0
13676	1	0
13677	16	0
13678	9	0
13679	68	0
13680	21	0
13681	4	0
13682	15	0
13683	12	0
13684	1	0
13685	43	0
13686	1	0
13687	2	0
13688	16	0
13689	82	0
13690	1	0
13691	10	0
13692	8	0
13693	19	0
13694	15	0
13695	1	1
13696	89	1
13697	20	0
13698	21	0
13699	1	0
13700	4	0
13701	1	0
13702	1	0
13703	33	0
13704	11	0
13705	15	0
13706	14	0
13707	12	0
13708	6	0
13709	154	0
13710	9	0
13711	3	0
13712	142	15
13713	1	0
13714	31	0
13715	145	0
13716	1	0
13717	5	0
13718	11	0
13719	3	0
13720	18	0
13721	12	0
13722	2	0
13723	200	0
13724	27	0
13725	1	0
13726	33	0
13727	24	0
13728	12	0
13729	200	200
13730	131	0
13731	6	0
13732	5	0
13733	1	0
13734	1	0
13735	1	0
13736	42	0
13737	9	0
13738	14	0
13739	44	0
13740	16	0
13741	12	7
13742	22	22
13743	16	2
13744	16	0
13745	17	0
13746	2	0
13747	11	0
13748	15	0
13749	3	0
13750	2	0
13751	3	0
13752	15	15
13753	6	0
13754	15	0
13755	67	0
13756	1	0
13757	1	0
13758	5	0
13759	2	0
13760	1	0
13761	38	0
13762	200	0
13763	13	0
13764	1	0
13765	9	0
13766	3	0
13767	6	0
13768	11	0
13769	98	0
13770	11	0
13771	2	0
13772	1	0
13773	12	0
13774	41	0
13775	2	0
13776	71	0
13777	5	0
13778	11	0
13779	22	0
13780	1	0
13781	5	0
13782	3	0
13783	1	0
13784	3	0
13785	9	0
13786	16	0
13787	1	0
13788	55	0
13789	2	0
13790	12	0
13791	15	0
13792	104	0
13793	9	0
13794	137	0
13795	141	0
13796	13	0
13797	15	0
13798	17	0
13799	1	0
13800	1	0
13801	6	0
13802	18	0
13803	1	0
13804	1	0
13805	1	0
13806	5	0
13807	18	0
13808	6	0
13809	17	0
13810	18	0
13811	4	0
13812	50	0
13813	13	0
13814	70	0
13815	128	0
13816	15	0
13817	1	0
13818	13	0
13819	200	121
13820	17	0
13821	35	0
13822	18	0
13823	2	0
13824	1	0
13825	15	0
13826	3	0
13827	4	0
13828	18	0
13829	1	0
13830	1	0
13831	200	184
13832	91	0
13833	1	0
13834	4	0
13835	2	0
13836	58	0
13837	79	0
13838	3	0
13839	200	0
13840	5	0
13841	10	0
13842	4	0
13843	11	0
13844	1	0
13845	45	0
13846	200	56
13847	6	6
13848	6	0
13849	16	0
13850	8	0
13851	18	0
13852	11	0
13853	17	0
13854	1	0
13855	1	0
13856	1	0
13857	20	0
13858	2	0
13859	28	0
13860	13	0
13861	7	0
13862	8	0
13863	12	0
13864	3	0
13865	5	0
13866	12	0
13867	92	0
13868	17	0
13869	8	0
13870	10	0
13871	15	0
13872	1	0
13873	27	0
13874	200	0
13875	46	0
13876	28	0
13877	15	0
13878	19	0
13879	28	0
13880	79	0
13881	3	0
13882	10	0
13883	20	0
13884	11	0
13885	13	0
13886	8	0
13887	4	0
13888	11	0
13889	2	2
13890	47	0
13891	9	0
13892	4	0
13893	5	0
13894	47	0
13895	2	0
13896	10	0
13897	1	0
13898	17	0
13899	32	0
13900	1	0
13901	1	0
13902	82	0
13903	111	0
13904	23	0
13905	16	0
13906	2	0
13907	15	0
13908	103	0
13909	3	0
13910	1	0
13911	27	0
13912	4	0
13913	16	0
13914	8	0
13915	117	0
13916	20	0
13917	5	0
13918	175	0
13919	63	0
13920	22	0
13921	11	0
13922	4	4
13923	1	0
13924	5	0
13925	11	0
13926	1	0
13927	5	0
13928	1	0
13929	18	0
13930	2	0
13931	3	0
13932	67	0
13933	9	0
13934	9	0
13935	170	0
13936	1	0
13937	15	0
13938	4	0
13939	1	0
13940	24	0
13941	1	0
13942	5	0
13943	7	0
13944	19	0
13945	67	0
13946	1	0
13947	16	0
13948	12	0
13949	37	0
13950	1	0
13951	13	0
13952	2	0
13953	2	0
13954	1	0
13955	1	0
13956	11	0
13957	33	0
13958	10	0
13959	11	0
13960	7	0
13961	18	0
13962	9	0
13963	3	0
13964	13	0
13965	36	0
13966	2	0
13967	4	4
13968	8	0
13969	49	0
13970	200	0
13971	2	0
13972	25	0
13973	99	0
13974	22	0
13975	3	0
13976	33	0
13977	6	0
13978	126	0
13979	81	0
13980	15	0
13981	6	0
13982	1	0
13983	4	0
13984	1	0
13985	28	0
13986	1	0
13987	25	0
13988	18	0
13989	4	0
13990	2	0
13991	14	0
13992	56	0
13993	40	0
13994	3	0
13995	7	0
13996	12	0
13997	20	0
13998	40	0
13999	1	0
14000	2	0
14001	6	0
14002	20	0
14003	7	0
14004	17	0
14005	2	0
14006	30	0
14007	10	0
14008	2	0
14009	16	0
14010	74	0
14011	19	0
14012	17	0
14013	1	1
14014	1	0
14015	11	0
14016	54	0
14017	32	0
14018	51	0
14019	9	0
14020	2	2
14021	12	0
14022	200	0
14023	4	0
14024	16	0
14025	27	0
14026	6	0
14027	8	0
14028	7	0
14029	10	0
14030	62	0
14031	27	0
14032	9	0
14033	19	0
14034	12	0
14035	22	0
14036	86	36
14037	23	12
14038	62	0
14039	47	0
14040	3	0
14041	1	0
14042	8	0
14043	6	0
14044	10	0
14045	65	0
14046	59	0
14047	1	0
14048	69	0
14049	16	0
14050	14	0
14051	181	0
14052	2	2
14053	1	0
14054	200	0
14055	53	0
14056	4	0
14057	2	0
14058	4	0
14059	7	0
14060	77	0
14061	147	0
14062	90	0
14063	2	0
14064	5	0
14065	10	0
14066	6	0
14067	21	0
14068	12	0
14069	21	0
14070	42	0
14071	16	16
14072	34	0
14073	6	0
14074	15	0
14075	7	0
14076	9	0
14077	1	0
14078	11	0
14079	15	0
14080	1	0
14081	15	0
14082	1	1
14083	8	0
14084	7	0
14085	1	0
14086	7	0
14087	2	0
14088	1	0
14089	1	0
14090	5	0
14091	10	0
14092	6	0
14093	200	0
14094	6	0
14095	2	0
14096	23	0
14097	15	0
14098	12	0
14099	13	0
14100	2	0
14101	24	0
14102	23	0
14103	17	0
14104	2	2
14105	6	0
14106	1	0
14107	12	0
14108	1	0
14109	51	0
14110	44	0
14111	4	0
14112	60	0
14113	13	0
14114	35	0
14115	1	0
14116	18	0
14117	8	0
14118	1	0
14119	99	0
14120	4	0
14121	103	0
14122	1	0
14123	24	0
14124	18	0
14125	5	0
14126	17	0
14127	4	0
14128	4	0
14129	2	0
14130	2	0
14131	4	4
14132	10	0
14133	1	0
14134	30	0
14135	66	66
14136	10	0
14137	7	0
14138	20	0
14139	3	0
14140	1	0
14141	200	0
14142	14	0
14143	11	0
14144	63	0
14145	25	0
14146	2	0
14147	18	0
14148	10	0
14149	50	0
14150	11	0
14151	12	0
14152	3	0
14153	11	0
14154	1	0
14155	1	0
14156	83	0
14157	28	0
14158	18	0
14159	32	0
14160	1	0
14161	3	0
14162	13	0
14163	10	0
14164	56	0
14165	25	0
14166	20	0
14167	5	0
14168	1	0
14169	6	0
14170	25	25
14171	6	0
14172	1	0
14173	1	0
14174	37	0
14175	7	0
14176	22	0
14177	12	0
14178	24	0
14179	10	0
14180	1	0
14181	1	0
14182	37	0
14183	67	0
14184	22	0
14185	10	0
14186	1	0
14187	18	0
14188	1	0
14189	1	1
14190	4	0
14191	12	0
14192	3	0
14193	24	0
14194	2	0
14195	11	0
14196	31	0
14197	38	0
14198	3	0
14199	6	0
14200	3	0
14201	7	0
14202	4	0
14203	200	106
14204	5	0
14205	15	15
14206	105	0
14207	29	0
14208	1	0
14209	20	0
14210	24	0
14211	11	0
14212	1	0
14213	15	0
14214	22	0
14215	18	0
14216	48	0
14217	3	0
14218	10	0
14219	84	0
14220	1	0
14221	1	0
14222	9	0
14223	5	0
14224	9	0
14225	18	0
14226	11	0
14227	83	0
14228	6	0
14229	5	0
14230	12	0
14231	31	0
14232	13	0
14233	2	0
14234	18	0
14235	19	0
14236	97	0
14237	43	0
14238	146	0
14239	4	0
14240	6	0
14241	1	0
14242	1	0
14243	23	0
14244	82	0
14245	20	0
14246	2	0
14247	3	0
14248	1	0
14249	82	0
14250	44	44
14251	6	0
14252	14	0
14253	2	0
14254	18	0
14255	20	0
14256	60	0
14257	19	0
14258	39	0
14259	37	0
14260	200	0
14261	3	0
14262	112	0
14263	52	0
14264	4	0
14265	13	0
14266	6	0
14267	10	0
14268	10	0
14269	7	0
14270	6	0
14271	7	0
14272	58	0
14273	8	0
14274	1	0
14275	1	0
14276	1	0
14277	28	0
14278	10	0
14279	72	0
14280	4	0
14281	14	0
14282	12	0
14283	10	0
14284	15	0
14285	1	0
14286	19	0
14287	63	0
14288	94	0
14289	6	0
14290	4	0
14291	11	0
14292	5	0
14293	39	0
14294	1	0
14295	2	0
14296	1	0
14297	3	0
14298	1	0
14299	1	0
14300	26	0
14301	26	0
14302	51	0
14303	28	0
14304	3	0
14305	41	0
14306	16	15
14307	18	18
14308	1	0
14309	143	0
14310	1	0
14311	18	0
14312	1	0
14313	1	0
14314	1	0
14315	16	0
14316	1	0
14317	3	0
14318	1	0
14319	54	0
14320	63	0
14321	1	0
14322	17	0
14323	7	0
14324	160	22
14325	12	0
14326	1	0
14327	9	0
14328	16	0
14329	125	0
14330	3	0
14331	14	0
14332	1	0
14333	5	0
14334	195	0
14335	1	0
14336	18	0
14337	13	0
14338	3	0
14339	1	0
14340	1	0
14341	1	0
14342	17	0
14343	23	0
14344	5	0
14345	9	0
14346	36	0
14347	1	0
14348	21	0
14349	58	0
14350	53	0
14351	1	0
14352	75	0
14353	21	0
14354	11	0
14355	1	0
14356	3	0
14357	97	0
14358	11	0
14359	6	0
14360	4	0
14361	13	0
14362	7	0
14363	10	0
14364	18	0
14365	41	0
14366	16	0
14367	4	0
14368	58	0
14369	50	0
14370	1	0
14371	18	0
14372	1	0
14373	4	0
14374	10	0
14375	34	0
14376	3	0
14377	9	0
14378	8	0
14379	32	10
14380	1	0
14381	8	0
14382	41	0
14383	1	0
14384	8	0
14385	11	0
14386	18	0
14387	1	0
14388	1	0
14389	24	0
14390	4	3
14391	8	0
14392	20	0
14393	17	0
14394	94	0
14395	4	0
14396	3	0
14397	3	0
14398	13	0
14399	15	0
14400	9	0
14401	40	0
14402	19	0
14403	6	0
14404	48	0
14405	23	0
14406	40	0
14407	8	0
14408	23	0
14409	200	53
14410	6	0
14411	3	0
14412	8	0
14413	27	24
14414	7	0
14415	11	0
14416	22	0
14417	1	0
14418	15	0
14419	20	0
14420	1	0
14421	1	0
14422	1	0
14423	1	0
14424	6	0
14425	2	2
14426	16	0
14427	11	0
14428	8	0
14429	30	0
14430	18	0
14431	116	0
14432	1	0
14433	50	0
14434	36	0
14435	2	0
14436	2	0
14437	14	0
14438	7	0
14439	1	0
14440	9	0
14441	13	0
14442	35	0
14443	73	20
14444	73	0
14445	21	0
14446	14	0
14447	21	21
14448	64	0
14449	1	0
14450	4	0
14451	23	0
14452	4	0
14453	1	0
14454	30	0
14455	49	0
14456	1	0
14457	28	0
14458	2	0
14459	14	0
14460	200	60
14461	1	0
14462	2	0
14463	15	15
14464	119	116
14465	15	0
14466	12	0
14467	32	0
14468	10	0
14469	48	0
14470	50	0
14471	23	0
14472	1	0
14473	1	0
14474	20	0
14475	28	0
14476	200	0
14477	24	0
14478	2	0
14479	21	0
14480	1	0
14481	3	0
14482	1	0
14483	23	0
14484	2	1
14485	1	0
14486	28	0
14487	15	0
14488	26	0
14489	5	0
14490	20	0
14491	1	0
14492	4	0
14493	25	0
14494	1	0
14495	9	0
14496	12	0
14497	2	0
14498	25	0
14499	1	0
14500	131	0
14501	144	0
14502	1	0
14503	116	0
14504	19	0
14505	32	0
14506	17	0
14507	200	0
14508	19	0
14509	8	1
14510	1	0
14511	70	70
14512	10	0
14513	2	0
14514	200	0
14515	35	0
14516	1	0
14517	9	0
14518	8	0
14519	4	0
14520	1	0
14521	8	0
14522	1	0
14523	9	0
14524	4	0
14525	103	0
14526	200	0
14527	1	0
14528	1	0
14529	4	0
14530	89	1
14531	6	0
14532	8	0
14533	13	0
14534	16	0
14535	1	0
14536	17	0
14537	6	0
14538	71	0
14539	2	0
14540	200	0
14541	43	0
14542	31	0
14543	18	0
14544	9	0
14545	5	0
14546	1	0
14547	1	0
14548	16	0
14549	1	0
14550	9	0
14551	1	0
14552	129	0
14553	33	0
14554	15	0
14555	83	0
14556	28	0
14557	3	0
14558	1	0
14559	11	0
14560	19	0
14561	16	0
14562	3	0
14563	75	0
14564	4	0
14565	10	0
14566	14	0
14567	1	0
14568	3	0
14569	34	0
14570	25	0
14571	46	0
14572	162	0
14573	10	0
14574	15	0
14575	1	0
14576	23	0
14577	40	0
14578	36	0
14579	1	0
14580	4	0
14581	6	0
14582	7	0
14583	8	0
14584	42	0
14585	21	0
14586	15	0
14587	9	0
14588	52	0
14589	8	0
14590	11	0
14591	2	0
14592	11	0
14593	14	0
14594	104	0
14595	2	0
14596	8	8
14597	18	0
14598	94	0
14599	3	0
14600	13	0
14601	14	0
14602	111	0
14603	200	0
14604	17	0
14605	9	0
14606	60	0
14607	1	0
14608	26	0
14609	68	0
14610	83	0
14611	27	0
14612	22	0
14613	9	0
14614	4	0
14615	200	0
14616	5	0
14617	1	0
14618	1	0
14619	6	0
14620	3	0
14621	1	0
14622	14	0
14623	12	12
14624	138	0
14625	13	0
14626	54	0
14627	49	0
14628	18	0
14629	16	0
14630	1	0
14631	1	0
14632	36	0
14633	8	0
14634	1	0
14635	19	0
14636	1	0
14637	15	0
14638	2	0
14639	5	0
14640	8	0
14641	68	0
14642	1	0
14643	7	0
14644	2	0
14645	13	0
14646	89	0
14647	5	0
14648	200	0
14649	10	0
14650	1	0
14651	11	0
14652	19	0
14653	13	0
14654	70	0
14655	19	0
14656	12	0
14657	2	0
14658	1	0
14659	13	0
14660	7	0
14661	1	0
14662	16	0
14663	1	0
14664	72	0
14665	3	0
14666	1	1
14667	1	0
14668	14	0
14669	38	0
14670	20	0
14671	6	0
14672	6	0
14673	10	0
14674	10	0
14675	8	0
14676	13	0
14677	26	0
14678	25	0
14679	2	2
14680	11	0
14681	1	0
14682	2	2
14683	8	0
14684	27	0
14685	1	0
14686	18	0
14687	53	0
14688	132	0
14689	11	0
14690	4	0
14691	52	0
14692	2	0
14693	126	0
14694	7	0
14695	133	0
14696	16	0
14697	12	0
14698	32	0
14699	150	0
14700	24	0
14701	5	0
14702	104	0
14703	8	0
14704	12	0
14705	2	0
14706	16	0
14707	3	0
14708	1	0
14709	1	0
14710	2	0
14711	2	0
14712	200	200
14713	29	28
14714	14	0
14715	15	0
14716	60	0
14717	11	0
14718	1	1
14719	105	0
14720	9	0
14721	4	0
14722	20	0
14723	18	0
14724	170	0
14725	111	0
14726	1	0
14727	1	0
14728	1	1
14729	19	0
14730	200	133
14731	2	0
14732	8	0
14733	16	0
14734	16	0
14735	17	0
14736	15	0
14737	9	0
14738	15	0
14739	4	0
14740	14	0
14741	36	0
14742	2	2
14743	2	0
14744	7	0
14745	4	0
14746	103	0
14747	1	0
14748	10	0
14749	37	0
14750	110	0
14751	6	0
14752	159	0
14753	18	0
14754	176	0
14755	8	0
14756	16	0
14757	12	0
14758	2	2
14759	13	3
14760	17	0
14761	5	0
14762	13	0
14763	19	0
14764	6	0
14765	23	0
14766	13	0
14767	12	0
14768	7	0
14769	8	0
14770	15	0
14771	61	0
14772	1	1
14773	3	0
14774	10	0
14775	22	0
14776	28	0
14777	31	0
14778	39	0
14779	1	0
14780	2	0
